scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag3_gwhi_rs_miroc_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.92985,1.059739,1.298231,2.261944,5.7896066,0.441356,0.3252385,1.7758509999999998,0.0930621,2.378531,0.775568,3,1,4,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.00061,1.085803,1.338909,2.012738,5.669130699999999,0.522562,0.34504,1.623386,0.0957067,2.429102,0.6533340000000001,3,1,5,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.923959999999999,1.062334,1.293787,2.263783,5.8385494,0.447017,0.3302966,1.7843669999999998,0.0934821,2.401817,0.7815696999999999,3,1,5,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.964939999999999,1.071126,1.315369,2.069163,5.5732558,0.519845,0.337726,1.595049,0.0937088,2.3795610000000003,0.647366,1,2,1,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.00344,1.060725,1.293158,2.287475,5.803702299999999,0.444082,0.3260626,1.7776310000000002,0.0929973,2.386938,0.7759914000000001,1,2,1,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.16685,1.093856,1.344785,2.11836,5.689690099999999,0.527489,0.3457421,1.623808,0.096808,2.437923,0.6579200000000001,1,2,2,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.04026,1.065832,1.299527,2.300987,5.8493414,0.447816,0.3296502,1.790327,0.0937464,2.4059600000000003,0.7818418,1,2,2,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.31677,1.116858,1.368931,2.16026,5.8031772,0.539771,0.353711,1.652377,0.0988062,2.485552,0.67296,1,2,3,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.05397,1.074184,1.305586,2.320599,5.8800449,0.4516409999999999,0.3335595999999999,1.7878789999999998,0.0946079,2.424599,0.7877584,1,2,3,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.06509,1.07492,1.323335,2.07951,5.5933939,0.515668,0.3366853,1.609795,0.0947086,2.388833,0.6477040000000001,1,2,4,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.05781,1.063706,1.297148,2.29275,5.822089299999999,0.444238,0.3248368,1.797995,0.0930188,2.384082,0.7779187,1,2,4,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.20982,1.093087,1.337268,2.113943,5.7025733,0.526694,0.34638,1.634076,0.0966693,2.438767,0.659987,1,2,5,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.09342,1.066897,1.289717,2.301867,5.8580249,0.4482109999999999,0.3316328,1.790002,0.0941123999999999,2.409672,0.7843946999999999,1,2,5,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.21075,1.081171,1.322347,1.971261,5.596466100000001,0.513225,0.3340982999999999,1.637064,0.0938938,2.374515,0.64367,1,1,1,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.202810000000001,1.068256,1.296583,2.254475,5.8281564,0.4424229999999999,0.3225834,1.817319,0.0928224,2.376867,0.7761416000000001,1,1,1,2,1,3,3,1,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.34145,1.100552,1.343805,2.012249,5.7015316,0.524284,0.3428587,1.660011,0.0959129,2.42464,0.653825,1,1,2,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.21428,1.073071,1.302677,2.267448,5.8717116,0.447364,0.3266049,1.82779,0.0933881,2.3952180000000003,0.7813465999999999,1,1,2,2,1,3,3,1,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.64304,1.124817,1.3694730000000002,2.062221,5.8190308,0.536568,0.3501855,1.69003,0.0980283,2.4737780000000003,0.6704410000000001,1,1,3,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.34577,1.083157,1.311786,2.29255,5.921130400000001,0.4510979999999999,0.3295107,1.8409830000000005,0.0943621,2.416374,0.7888025999999999,1,1,3,2,1,3,3,1,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.30786,1.082606,1.325902,1.996202,5.6135635,0.512703,0.3324741,1.653216,0.0940814,2.375043,0.646046,1,1,4,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.3058,1.0720690000000002,1.300718,2.269801,5.848968,0.444029,0.3216290999999999,1.835602,0.0929006999999999,2.3753390000000003,0.7794681999999998,1,1,4,2,1,3,3,1,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.44194,1.097217,1.335014,2.017779,5.710412,0.5245230000000001,0.3439895999999999,1.658827,0.0959144,2.429887,0.6572709999999999,1,1,5,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.31414,1.074209,1.2933899999999998,2.271488,5.8933551,0.448218,0.3281052,1.83572,0.0937422,2.402271,0.7852986999999999,1,1,5,2,1,3,3,1,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.86633,1.069626,1.323414,2.069083,5.5636096,0.515847,0.3380823,1.582102,0.0945813,2.387262,0.6457350000000001,2,2,1,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.891780000000001,1.056606,1.294102,2.28304,5.7820144,0.44367,0.3267343,1.757198,0.0929015,2.386867,0.7746436,2,2,1,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.06459,1.090757,1.34646,2.1144030000000003,5.6782486,0.52766,0.3457474,1.61401,0.0965002,2.437377,0.656954,2,2,2,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.955239999999999,1.062185,1.2999809999999998,2.297469,5.8272543,0.447114,0.3304807,1.769054,0.0937761,2.406024,0.7808054999999999,2,2,2,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.2446,1.114941,1.370177,2.157998,5.7957554,0.539049,0.3540082,1.6451349999999998,0.0988362,2.486583,0.6721440000000001,2,2,3,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.022160000000001,1.073216,1.3057219999999998,2.320046,5.8789644,0.4521979999999999,0.3338956,1.784717,0.0945485,2.426069,0.7875363000000001,2,2,3,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.88815,1.0692780000000002,1.325267,2.072739,5.570475299999999,0.5148429999999999,0.3372899,1.589244,0.0945654,2.388751,0.645782,2,2,4,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.9906000000000015,1.060333,1.2944300000000002,2.2900810000000003,5.802284500000001,0.4444149999999999,0.3266457,1.774531,0.0930564,2.386771,0.7768654,2,2,4,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.04232,1.08831,1.339632,2.107902,5.686661600000001,0.5259830000000001,0.3466891,1.6187520000000002,0.0965395,2.440362,0.6583359999999999,2,2,5,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.02924,1.064605,1.289894,2.29789,5.851734100000001,0.448529,0.331523,1.784946,0.0938536,2.4094870000000004,0.7833955,2,2,5,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.87543,1.07066,1.323172,1.964351,5.550084200000001,0.512371,0.3360310999999999,1.5936940000000002,0.0936661,2.3742970000000003,0.6400250000000001,2,1,1,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.9281000000000015,1.059414,1.295459,2.249418,5.7866881999999995,0.442483,0.3250128,1.774487,0.0926201,2.378726,0.7733593000000001,2,1,1,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.06855,1.091569,1.344547,2.006599,5.6602868,0.522942,0.3445485,1.620718,0.0958113,2.425468,0.650799,2,1,2,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.97898,1.065225,1.301418,2.264199,5.8336497000000005,0.446667,0.3291808,1.786384,0.0934113,2.398501,0.7795055999999999,2,1,2,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.28266,1.117719,1.371107,2.059602,5.7848901999999995,0.535802,0.3514537,1.6610619999999998,0.0979875,2.471216,0.667369,2,1,3,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.18379,1.080121,1.3082399999999998,2.294066,5.8901802,0.451126,0.3312335,1.812153,0.0944018,2.413218,0.7880479,2,1,3,2,1,3,3,1,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.93778,1.071273,1.326324,1.986996,5.562299,0.5117729999999999,0.3349547,1.604378,0.0939273,2.375379,0.641887,2,1,4,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.10558,1.066981,1.302944,2.267089,5.8281735999999995,0.442303,0.3222998,1.817987,0.0930682,2.374591,0.7779246,2,1,4,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,9.04257,1.087431,1.339121,2.01046,5.6746835,0.5228539999999999,0.3446765999999999,1.630187,0.0956258999999999,2.427775,0.653565,2,1,5,1,1,3,3,6,2,4,7,7,3,1,1
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_uct,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,8.0906,1.067222,1.290104,2.268441,5.8565925,0.4478649999999999,0.3305762,1.797504,0.0937236,2.403692,0.7832316999999999,2,1,5,2,1,3,3,1,2,1,7,7,3,1,1
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.99291,0.7553799999999999,1.321975,2.48912,8.538115,0.462818,0.1749002,1.508018,0.1575758,5.71139,0.523413,3,2,1,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.122839999999999,0.7687280000000001,1.3435009999999998,2.542733,8.6897657,0.470188,0.1783969,1.534888,0.1605517999999999,5.8146,0.5311410000000001,3,2,2,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.2499699999999985,0.7862549999999999,1.369978,2.59838,8.870655,0.482356,0.1827709,1.562671,0.1644671,5.93357,0.54482,3,2,3,1,1,4,3,5,2,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.98202,0.752603,1.322191,2.491635,8.551461,0.459101,0.1739368999999999,1.518532,0.1571791,5.71979,0.522922,3,2,4,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.09048,0.766737,1.34026,2.533877,8.7036253,0.469942,0.1796781,1.538373,0.1604252,5.82211,0.5330969999999999,3,2,5,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.9920100000000005,0.756386,1.317385,2.236735,8.499210899999998,0.456566,0.1734819,1.53432,0.154794,5.664619999999999,0.515429,3,1,1,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.116289999999999,0.769471,1.337369,2.286526,8.6435701,0.464988,0.1774545,1.552597,0.1576176,5.76816,0.522753,3,1,2,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.253209999999998,0.7892570000000001,1.365701,2.358364,8.8396755,0.482579,0.1816872999999999,1.591836,0.1608912,5.88387,0.5388120000000001,3,1,3,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.98861,0.754447,1.31867,2.278139,8.5204267,0.455834,0.1725773,1.549095,0.1547773999999999,5.67091,0.5172329999999999,3,1,4,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.09295,0.765304,1.3367369999999998,2.29514,8.6664835,0.4646210000000001,0.1786772,1.557829,0.1579092999999999,5.78167,0.525777,3,1,5,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.106879999999999,0.759621,1.322655,2.496269,8.5717681,0.463397,0.1740598,1.543419,0.1574863,5.708419999999999,0.524986,1,2,1,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.1913800000000005,0.771567,1.3438949999999998,2.547659,8.718301400000001,0.470567,0.1776666,1.566192,0.1605687999999999,5.811030000000001,0.532277,1,2,2,1,1,4,3,5,2,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.35613,0.7896529999999999,1.370057,2.6039,8.896062599999999,0.4825700000000001,0.1820935,1.589373,0.1645791,5.93122,0.546227,1,2,3,1,1,4,3,5,2,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.1141,0.757374,1.323449,2.499473,8.5877563,0.460474,0.1727707,1.561217,0.1569316,5.7112300000000005,0.525133,1,2,4,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.231619999999999,0.770904,1.339502,2.541323,8.726579300000001,0.4704,0.1794785,1.56154,0.1606838,5.81984,0.534637,1,2,5,1,1,4,3,5,2,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.2057,0.763393,1.319453,2.218974,8.5519723,0.456971,0.1715622999999999,1.594339,0.154477,5.65671,0.5179130000000001,1,1,1,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.2833,0.7756540000000001,1.3397640000000002,2.266485,8.694397500000001,0.4642409999999999,0.175444,1.614451,0.1573695,5.7582900000000015,0.524602,1,1,2,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.509860000000001,0.793912,1.3656,2.337696,8.894632600000001,0.475322,0.1789907999999999,1.653968,0.1612227999999999,5.88473,0.5403990000000001,1,1,3,1,1,4,3,5,2,4,0,3,6,3,1
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.2439,0.762007,1.321193,2.271696,8.5790085,0.455183,0.1706827,1.60746,0.1547088,5.6706,0.520374,1,1,4,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.3558,0.772891,1.336082,2.287538,8.731507800000001,0.466776,0.1768589,1.624579,0.1572539,5.7764,0.52964,1,1,5,1,1,4,3,5,2,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.99742,0.75593,1.322819,2.4899050000000003,8.5440487,0.464075,0.1746342,1.5149590000000002,0.1571755,5.709569999999999,0.5236350000000001,2,2,1,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.1241900000000005,0.7688740000000001,1.344316,2.543002,8.693451200000002,0.470209,0.1781796,1.541324,0.1605076,5.8119700000000005,0.531261,2,2,2,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.243779999999999,0.789215,1.369135,2.60352,8.8954063,0.494001,0.1834411,1.5780459999999998,0.1628402,5.92895,0.548128,2,2,3,1,1,4,3,5,2,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.986910000000001,0.753538,1.323358,2.493143,8.5651278,0.462653,0.1735686,1.534626,0.1564392,5.71399,0.5238510000000001,2,2,4,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.10324,0.7672260000000001,1.3403429999999998,2.534538,8.706889799999999,0.4699779999999999,0.1796266,1.542368,0.1604472,5.82123,0.5332399999999999,2,2,5,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,6.9994700000000005,0.7571100000000001,1.319012,2.221914,8.5095874,0.4560149999999999,0.1725539,1.552512,0.1544665,5.65848,0.51556,2,1,1,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.118339999999999,0.770041,1.338512,2.270471,8.655082599999998,0.464321,0.1767252,1.571401,0.1573764,5.76261,0.522649,2,1,2,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.28058,0.789331,1.36695,2.342612,8.8505728,0.477813,0.1804412,1.61153,0.1612636,5.88137,0.538155,2,1,3,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.009360000000001,0.7552639999999999,1.321622,2.268256,8.5351304,0.454628,0.1715889,1.568921,0.1545244999999999,5.66812,0.5173479999999999,2,1,4,1,1,4,3,5,5,7,0,3,6,3,1
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,Australia_NZ,water_td_irr_MurrayDrlg_W,7.10052,0.765997,1.335819,2.285508,8.674826,0.464672,0.1781333,1.5726680000000002,0.1575517,5.77548,0.526321,2,1,5,1,1,4,3,5,5,7,0,3,6,3,1
